'Flow Duration','Tot Fwd Pkts','Tot Bwd Pkts','TotLen Fwd Pkts','TotLen Bwd Pkts','Fwd Pkt Len Max','Fwd Pkt Len Min','Fwd Pkt Len Mean','Fwd Pkt Len Std','Bwd Pkt Len Max','Bwd Pkt Len Min','Bwd Pkt Len Mean','Bwd Pkt Len Std','Flow Byts/s','Flow Pkts/s','Flow IAT Mean','Flow IAT Std','Flow IAT Max','Flow IAT Min','Fwd IAT Tot','Fwd IAT Mean','Fwd IAT Std','Fwd IAT Max','Fwd IAT Min','Bwd IAT Tot','Bwd IAT Mean','Bwd IAT Std','Bwd IAT Max','Bwd IAT Min','Bwd PSH Flags','Bwd URG Flags','Fwd Header Len','Bwd Header Len','Fwd Pkts/s','Bwd Pkts/s','Pkt Len Min','Pkt Len Max','Pkt Len Mean','Pkt Len Std','Pkt Len Var','FIN Flag Cnt','SYN Flag Cnt','RST Flag Cnt','PSH Flag Cnt','ACK Flag Cnt','URG Flag Cnt','CWE Flag Count','ECE Flag Cnt','Down/Up Ratio','Pkt Size Avg','Fwd Seg Size Avg','Bwd Seg Size Avg','Subflow Fwd Pkts','Subflow Fwd Byts','Subflow Bwd Pkts','Subflow Bwd Byts','Init Bwd Win Byts','Fwd Act Data Pkts','Active Mean','Active Std','Active Max','Active Min','Idle Mean','Idle Std','Idle Max','Idle Min',Label
90234078,2,4,2,1,1,1,1.0,0.0,1,0,0.25,0.5,0.0332,0.0665,18046815.6,24610911.16,45007087,73428,45080610,45080610.0,0.0,45080610,45080610,90234078,30078026.0,25984516.34,45080515,73691,0,0,40,116,0.0222,0.0443,0,1,0.5714,0.5345,0.2857,0,0,0,0,1,0,0,0,2,0.6667,1.0,0.25,2,2,4,1,265,2,73607,119,73691,73523,45006718,522,45007087,45006349,Normal
14711,4,8,317,4434,317,0,79.25,158.5,1460,0,554.25,750.2544,322955.6114,815.7161,1337.3636,3274.9355,11107,37,13032,4344.0,5900.8363,11107,244,14711,2101.5714,4100.1974,11324,109,0,0,80,184,271.9054,543.8108,0,1460,365.4615,629.9403,396824.7692,0,1,0,0,0,0,0,0,2,395.9167,79.25,554.25,4,317,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
4996051,1,1,45,45,45,45,45.0,0.0,45,45,45.0,0.0,18.0142,0.4003,4996051.0,0.0,4996051,4996051,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,8,8,0.2002,0.2002,45,45,45.0,0.0,0.0,0,0,0,0,0,0,0,0,1,67.5,45.0,45.0,1,45,1,45,-1,1,0,0,0,0,0,0,0,0,Port_Scan
5082,4,1,1005,0,1005,0,251.25,502.5,0,0,0.0,0.0,197756.7887,983.8646,1270.5,1792.8541,3864,12,4009,1336.3333,2189.8594,3864,12,0,0.0,0.0,0,0,0,0,80,32,787.0917,196.7729,0,1005,167.5,410.2895,168337.5,0,1,0,0,0,0,0,0,0,201.0,251.25,0.0,4,1005,1,0,65535,1,0,0,0,0,0,0,0,0,Normal
421,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4750.5938,421.0,0.0,421,421,0,0.0,0.0,0,0,421,421.0,0.0,421,421,0,0,0,52,0.0,4750.5938,0,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Port_Scan
7383,4,8,316,4434,316,0,79.0,158.0,1460,0,554.25,750.2544,643369.9038,1625.3555,671.1818,963.567,2680,7,7199,2399.6667,824.073,3047,1472,7383,1054.7143,1200.4764,2999,55,0,0,80,184,541.7852,1083.5704,0,1460,365.3846,629.9468,396832.9231,0,1,0,0,0,0,0,0,2,395.8333,79.0,554.25,4,316,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
6788397,4,1,124,31,31,31,31.0,0.0,31,31,31.0,0.0,22.8331,0.7366,1697099.25,1131313.371,2264330,131,6788266,2262755.333,2022.0609,2264330,2260475,0,0.0,0.0,0,0,0,0,32,8,0.5892,0.1473,31,31,31.0,0.0,0.0,0,0,0,0,0,0,0,0,0,37.2,31.0,31.0,4,124,1,31,-1,4,0,0,0,0,0,0,0,0,Normal
7879,3,7,320,4434,320,0,106.6667,184.7521,1460,0,633.4286,773.4224,603376.063,1269.1966,875.4444,1178.3882,3585,71,7001,3500.5,119.501,3585,3416,7879,1313.1667,1369.0457,3791,142,0,0,60,164,380.759,888.4376,0,1460,432.1818,666.7476,444552.3636,0,1,0,0,0,0,0,0,2,475.4,106.6667,633.4286,3,320,7,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
90888294,14,9,1179,1850,389,0,84.2143,135.2128,1546,0,205.5556,507.8211,33.3266,0.2531,4131286.091,13240736.28,45069581,0,90827849,6986757.615,16901798.3,45069581,0,45754049,5719256.125,15900116.0,45067510,23,0,0,316,180,0.154,0.099,0,1546,126.25,322.8784,104250.4565,0,0,0,0,1,0,0,0,0,131.7391,84.2143,205.5556,14,1179,9,1850,9402,6,405824,488440,751203,60445,45038323,44205,45069581,45007065,Normal
527,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3795.0664,527.0,0.0,527,527,0,0.0,0.0,0,0,527,527.0,0.0,527,527,0,0,0,52,0.0,3795.0664,0,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Port_Scan
119509283,41,1,820,20,20,20,20.0,0.0,20,20,20.0,0.0,7.0287,0.3514,2914860.561,2595.2341,2917162,2906084,117000000,2914818.1,2613.8329,2917162,2906084,0,0.0,0.0,0,0,0,0,328,8,0.3431,0.0084,20,20,20.0,0.0,0.0,0,0,0,0,0,0,0,0,0,20.4762,20.0,20.0,41,820,1,20,-1,41,0,0,0,0,0,0,0,0,Normal
119447214,85,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.72,1405261.341,2187001.383,8167537,0,119446339,1421980.226,2194665.283,8167537,0,0,0.0,0.0,0,0,0,0,0,0,0.7116,0.0084,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,85,0,1,0,-1,0,4926860,6227964,22108431,1504631,6935013,822286,8167537,5888126,Normal
62,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,32258.0645,62.0,0.0,62,62,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,16129.0323,16129.0323,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,251,0,0,0,0,0,0,0,0,0,Normal
7155,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,279.5248,7155.0,0.0,7155,7155,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,139.7624,139.7624,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
21971,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,91.0291,21971.0,0.0,21971,21971,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,45.5145,45.5145,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
119522890,41,1,820,20,20,20,20.0,0.0,20,20,20.0,0.0,7.0279,0.3514,2915192.439,3167.2153,2917121,2906070,116606485,2915162.125,3201.5343,2917121,2906070,0,0.0,0.0,0,0,0,0,328,8,0.343,0.0084,20,20,20.0,0.0,0.0,0,0,0,0,0,0,0,0,0,20.4762,20.0,20.0,41,820,1,20,-1,41,0,0,0,0,0,0,0,0,Normal
5354,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,373.5525,5354.0,0.0,5354,5354,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,186.7762,186.7762,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
13138,4,8,315,4434,315,0,78.75,157.5,1460,0,554.25,750.2544,361470.5435,913.381,1194.3636,2196.0649,5823,83,12808,4269.3333,3237.3585,6437,548,13138,1876.8571,2630.7081,6010,108,0,0,80,184,304.4603,608.9207,0,1460,365.3077,629.9534,396841.2308,0,1,0,0,0,0,0,0,2,395.75,78.75,554.25,4,315,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
11677,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,171.2769,11677.0,0.0,11677,11677,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,85.6384,85.6384,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
4268,4,5,383,822,238,0,95.75,100.8047,409,0,164.4,223.2942,282333.6457,2108.716,533.5,522.6231,1439,58,3946,1315.3333,733.7304,1835,476,3872,968.0,905.0186,1820,78,0,0,80,124,937.2071,1171.5089,0,409,120.5,168.8301,28503.6111,0,1,0,0,0,0,0,0,1,133.8889,95.75,164.4,4,383,5,822,255,3,0,0,0,0,0,0,0,0,Normal
8101,4,8,317,4434,317,0,79.25,158.5,1460,0,554.25,750.2544,586470.8061,1481.2986,736.4545,989.7699,2774,6,7142,2380.6667,1616.5325,3932,706,8101,1157.2857,1335.3676,3315,51,0,0,80,184,493.7662,987.5324,0,1460,365.4615,629.9403,396824.7692,0,1,0,0,0,0,0,0,2,395.9167,79.25,554.25,4,317,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
10917,4,8,326,4434,326,0,81.5,163.0,1460,0,554.25,750.2544,436017.2208,1099.2031,992.4545,1915.0756,5746,47,10624,3541.3333,2982.3535,6405,453,10917,1559.5714,2296.0116,5746,150,0,0,80,184,366.401,732.8021,0,1460,366.1538,629.8875,396758.3077,0,1,0,0,0,0,0,0,2,396.6667,81.5,554.25,4,326,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
10702,4,8,316,4434,316,0,79.0,158.0,1460,0,554.25,750.2544,443842.2725,1121.2857,972.9091,1696.2357,5309,55,9960,3320.0,3014.9131,6395,369,10702,1528.8571,2106.3523,5309,189,0,0,80,184,373.7619,747.5238,0,1460,365.3846,629.9468,396832.9231,0,1,0,0,0,0,0,0,2,395.8333,79.0,554.25,4,316,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
119969472,439,422,14533,12022,35,33,33.1048,0.4461,49,28,28.4882,2.4887,221.348,7.1768,139499.386,59756.02,202288,4384,119680924,273244.1187,47783.1638,299007,24787,119768414,284485.5439,29908.7513,311672,14045,0,0,3512,3376,3.6593,3.5176,28,49,30.8445,2.9088,8.4613,0,0,0,0,0,0,0,0,0,30.8804,33.1048,28.4882,439,14533,422,12022,-1,439,0,0,0,0,0,0,0,0,Normal
5020,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,398.4064,5020.0,0.0,5020,5020,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,199.2032,199.2032,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
2431,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,822.7067,2431.0,0.0,2431,2431,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,411.3534,411.3534,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
7224,3,7,319,4434,319,0,106.3333,184.1747,1460,0,633.4286,773.4224,657945.7364,1384.2746,802.6667,1128.6425,2850,50,6120,3060.0,296.9848,3270,2850,7224,1204.0,1306.5209,3028,195,0,0,60,164,415.2824,968.9922,0,1460,432.0909,666.7645,444574.8909,0,1,0,0,0,0,0,0,2,475.3,106.3333,633.4286,3,319,7,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
5461,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,366.2333,5461.0,0.0,5461,5461,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,183.1166,183.1166,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
10988,4,8,315,4434,315,0,78.75,157.5,1460,0,554.25,750.2544,432198.7623,1092.1005,998.9091,2110.1599,6757,44,10761,3587.0,3508.5238,7312,345,10988,1569.7143,2547.8413,6757,114,0,0,80,184,364.0335,728.067,0,1460,365.3077,629.9534,396841.2308,0,1,0,0,0,0,0,0,2,395.75,78.75,554.25,4,315,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
119563201,41,1,820,20,20,20,20.0,0.0,20,20,20.0,0.0,7.0256,0.3513,2916175.634,1489.1706,2917172,2908761,116647112,2916177.8,1508.0763,2917172,2908761,0,0.0,0.0,0,0,0,0,328,8,0.3429,0.0084,20,20,20.0,0.0,0.0,0,0,0,0,0,0,0,0,0,20.4762,20.0,20.0,41,820,1,20,-1,41,0,0,0,0,0,0,0,0,Normal
6858,4,8,318,4434,318,0,79.5,159.0,1460,0,554.25,750.2544,692913.3858,1749.7813,623.4545,1062.1935,3062,44,6696,2232.0,1822.1339,3954,324,6858,979.7143,1337.9752,3062,61,0,0,80,184,583.2604,1166.5209,0,1460,365.5385,629.9339,396816.7692,0,1,0,0,0,0,0,0,2,396.0,79.5,554.25,4,318,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
76651496,11,1,1463,133,133,133,133.0,0.0,133,133,133.0,0.0,20.8215,0.1566,6968317.818,13159542.43,46645831,2999481,73652015,7365201.5,13801806.39,46645831,2999697,0,0.0,0.0,0,0,0,0,88,8,0.1435,0.013,133,133,133.0,0.0,0.0,0,0,0,0,0,0,0,0,0,144.0833,133.0,133.0,11,1463,1,133,-1,11,15002865,0,15002865,15002865,46645831,0,46645831,46645831,Normal
9328,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,214.4082,9328.0,0.0,9328,9328,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,107.2041,107.2041,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
12022,4,8,315,4434,315,0,78.75,157.5,1460,0,554.25,750.2544,395025.7861,998.17,1092.9091,1643.2379,4949,42,8940,2980.0,2505.8414,5695,756,12022,1717.4286,1902.2912,4949,52,0,0,80,184,332.7233,665.4467,0,1460,365.3077,629.9534,396841.2308,0,1,0,0,0,0,0,0,2,395.75,78.75,554.25,4,315,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
9837,4,8,319,4434,319,0,79.75,159.5,1460,0,554.25,750.2544,483175.765,1219.8841,894.2727,1781.1387,5635,43,9652,3217.3333,2902.8077,6262,481,9837,1405.2857,2134.5611,5635,58,0,0,80,184,406.628,813.2561,0,1460,365.6154,629.9277,396808.9231,0,1,0,0,0,0,0,0,2,396.0833,79.75,554.25,4,319,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
8589,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,232.856,8589.0,0.0,8589,8589,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,116.428,116.428,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
3941,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,507.4854,3941.0,0.0,3941,3941,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,253.7427,253.7427,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
7243,4,8,315,4434,315,0,78.75,157.5,1460,0,554.25,750.2544,655667.5411,1656.7721,658.4545,1232.0997,3547,48,7046,2348.6667,1799.0087,3547,280,7243,1034.7143,1487.9453,3658,79,0,0,80,184,552.2574,1104.5147,0,1460,365.3077,629.9534,396841.2308,0,1,0,0,0,0,0,0,2,395.75,78.75,554.25,4,315,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
3926,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,509.4244,3926.0,0.0,3926,3926,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,254.7122,254.7122,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
8469,3,7,317,4434,317,0,105.6667,183.02,1460,0,633.4286,773.4224,560987.1295,1180.777,941.0,1269.081,3281,47,6905,3452.5,242.5376,3624,3281,8469,1411.5,1424.9268,3409,72,0,0,60,164,354.2331,826.5439,0,1460,431.9091,666.7987,444620.4909,0,1,0,0,0,0,0,0,2,475.1,105.6667,633.4286,3,317,7,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
8304,4,8,316,4434,316,0,79.0,158.0,1460,0,554.25,750.2544,572013.4875,1445.0867,754.9091,1383.1004,3799,48,8027,2675.6667,2112.5961,4426,329,8304,1186.2857,1649.649,3799,124,0,0,80,184,481.6956,963.3911,0,1460,365.3846,629.9468,396832.9231,0,1,0,0,0,0,0,0,2,395.8333,79.0,554.25,4,316,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
5795,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,345.1251,5795.0,0.0,5795,5795,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,172.5626,172.5626,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
20118,4,8,316,4434,316,0,79.0,158.0,1460,0,554.25,750.2544,236106.9689,596.4808,1828.9091,5116.2145,17219,50,19693,6564.3333,9270.1307,17219,346,20118,2874.0,6442.1653,17457,186,0,0,80,184,198.8269,397.6538,0,1460,365.3846,629.9468,396832.9231,0,1,0,0,0,0,0,0,2,395.8333,79.0,554.25,4,316,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
9617,4,8,314,4434,314,0,78.5,157.0,1460,0,554.25,750.2544,493709.0569,1247.7904,874.2727,1680.4471,5002,51,9300,3100.0,2651.3745,5602,321,9617,1373.8571,2029.2923,5002,150,0,0,80,184,415.9301,831.8602,0,1460,365.2308,629.9601,396849.6923,0,1,0,0,0,0,0,0,2,395.6667,78.5,554.25,4,314,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
16485,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,121.3224,16485.0,0.0,16485,16485,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,60.6612,60.6612,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
8501,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,235.2664,8501.0,0.0,8501,8501,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,117.6332,117.6332,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,513,0,0,0,0,0,0,0,0,0,Brute_Force
99368,1,1,33,33,33,33,33.0,0.0,33,33,33.0,0.0,664.1977,20.1272,99368.0,0.0,99368,99368,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,8,8,10.0636,10.0636,33,33,33.0,0.0,0.0,0,0,0,0,0,0,0,0,1,49.5,33.0,33.0,1,33,1,33,-1,1,0,0,0,0,0,0,0,0,Normal
6987,3,6,1146,1295,956,0,382.0,506.0949,1295,0,215.8333,528.6815,349363.1029,1288.1065,873.375,1748.3642,5115,0,181,90.5,44.5477,122,59,6987,1397.4,2132.7799,5115,0,0,0,60,144,429.3688,858.7377,0,1295,244.1,475.0688,225690.3222,0,1,0,0,0,0,0,0,2,271.2222,382.0,215.8333,3,1146,6,1295,503,2,0,0,0,0,0,0,0,0,Normal
2601,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,768.935,2601.0,0.0,2601,2601,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,384.4675,384.4675,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
320,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,6250.0,320.0,0.0,320,320,0,0.0,0.0,0,0,320,320.0,0.0,320,320,0,0,0,52,0.0,6250.0,0,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Port_Scan
6657,4,8,316,4434,316,0,79.0,158.0,1460,0,554.25,750.2544,713534.6252,1802.6138,605.1818,1133.2481,3816,42,6301,2100.3333,1788.4782,3816,247,6657,951.0,1442.4812,4064,155,0,0,80,184,600.8713,1201.7425,0,1460,365.3846,629.9468,396832.9231,0,1,0,0,0,0,0,0,2,395.8333,79.0,554.25,4,316,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
22249,4,8,316,4434,316,0,79.0,158.0,1460,0,554.25,750.2544,213492.7412,539.3501,2022.6364,5152.649,17248,41,21903,7301.0,8831.0921,17248,383,22249,3178.4286,6438.2117,17505,144,0,0,80,184,179.7834,359.5667,0,1460,365.3846,629.9468,396832.9231,0,1,0,0,0,0,0,0,2,395.8333,79.0,554.25,4,316,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
8084,4,8,316,4434,316,0,79.0,158.0,1460,0,554.25,750.2544,587580.4057,1484.4137,734.9091,1406.3514,4726,46,7747,2582.3333,2172.5543,4726,382,8084,1154.8571,1757.1451,4946,84,0,0,80,184,494.8046,989.6091,0,1460,365.3846,629.9468,396832.9231,0,1,0,0,0,0,0,0,2,395.8333,79.0,554.25,4,316,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
6835,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,292.6116,6835.0,0.0,6835,6835,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,146.3058,146.3058,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
19877,3,7,322,4434,322,0,107.3333,185.9068,1460,0,633.4286,773.4224,239271.5198,503.094,2208.5556,3902.78,12208,40,18252,9126.0,10690.0403,16685,1567,19877,3312.8333,4528.2334,12208,285,0,0,60,164,150.9282,352.1658,0,1460,432.3636,666.7142,444507.8545,0,1,0,0,0,0,0,0,2,475.6,107.3333,633.4286,3,322,7,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
7069,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,282.9254,7069.0,0.0,7069,7069,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,141.4627,141.4627,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,513,0,0,0,0,0,0,0,0,0,Brute_Force
16120,4,8,316,4434,316,0,79.0,158.0,1460,0,554.25,750.2544,294665.0124,744.4169,1465.4545,3127.5541,10564,36,5393,1797.6667,1307.5406,2571,288,16120,2302.8571,3765.556,10564,168,0,0,80,184,248.139,496.2779,0,1460,365.3846,629.9468,396832.9231,0,1,0,0,0,0,0,0,2,395.8333,79.0,554.25,4,316,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
5681,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,352.0507,5681.0,0.0,5681,5681,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,176.0253,176.0253,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,513,0,0,0,0,0,0,0,0,0,Brute_Force
1000737,1,1,28,28,28,28,28.0,0.0,28,28,28.0,0.0,55.9588,1.9985,1000737.0,0.0,1000737,1000737,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,8,8,0.9993,0.9993,28,28,28.0,0.0,0.0,0,0,0,0,0,0,0,0,1,42.0,28.0,28.0,1,28,1,28,-1,1,0,0,0,0,0,0,0,0,Normal
4825,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,414.5078,4825.0,0.0,4825,4825,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,207.2539,207.2539,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
22532423,8,1,400,50,50,50,50.0,0.0,50,50,50.0,0.0,19.9712,0.3994,2816552.875,4708605.755,14148691,748694,21783729,3111961.286,5005161.9,14148691,748992,0,0.0,0.0,0,0,0,0,64,8,0.355,0.0444,50,50,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0,55.5556,50.0,50.0,8,400,1,50,-1,8,6884768,0,6884768,6884768,14148691,0,14148691,14148691,Normal
119933914,440,425,14962,12457,420,33,34.0045,18.4521,365,26,29.3106,16.5184,228.6176,7.2123,138812.4005,60310.2943,213336,0,119645786,272541.6538,51339.4342,301319,6032,119732644,282388.3113,38495.5234,301693,0,0,0,3520,3400,3.6687,3.5436,26,420,31.6998,17.665,312.0531,0,0,0,0,0,0,0,0,0,31.7364,34.0045,29.3106,440,14962,425,12457,-1,440,0,0,0,0,0,0,0,0,Normal
18911,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,105.7586,18911.0,0.0,18911,18911,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,52.8793,52.8793,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,513,0,0,0,0,0,0,0,0,0,Brute_Force
88074811,5,1,250,50,50,50,50.0,0.0,50,50,50.0,0.0,3.4062,0.0681,17614962.2,37680296.11,85019525,763177,87311634,21827908.5,42127744.34,85019525,763313,0,0.0,0.0,0,0,0,0,40,8,0.0568,0.0114,50,50,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0,58.3333,50.0,50.0,5,250,1,50,-1,5,1527584,0,1527584,1527584,85019525,0,85019525,85019525,Normal
7772,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,257.334,7772.0,0.0,7772,7772,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,128.667,128.667,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
13725,4,8,317,4434,317,0,79.25,158.5,1460,0,554.25,750.2544,346156.6485,874.3169,1247.7273,2399.8411,6720,60,13315,4438.3333,3604.7322,7464,450,13725,1960.7143,2888.0359,6720,138,0,0,80,184,291.439,582.878,0,1460,365.4615,629.9403,396824.7692,0,1,0,0,0,0,0,0,2,395.9167,79.25,554.25,4,317,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
