Method,User-Agent,Pragma,Cache-Control,Accept,Accept-encoding,Accept-charset,language,host,cookie,content-type,connection,lenght,content,classification,URL,timestamp,source_ip,dest_port
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=7658ACB891379BAB93658A016B152A9E,,close,,,1,http://localhost:8080/tienda1/imagenes/1.gif/asf-logo-wide.gif HTTP/1.1,2025-10-14 04:23:00,192.168.1.71,80
POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=30E97C217F2B2EB7260FE9E24B6DBE5E,application/x-www-form-urlencoded,Connection: close,Content-Length: 67,modo=entrar&login=balak*%3Fris&pwd=mu%21stIA&remember=off&B1=Entrar,1,http://localhost:8080/tienda1/publico/autenticar.jsp HTTP/1.1,2025-10-14 04:24:00,192.168.1.72,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=311A2BEBD2FC7CD4A4BA78E0B02D7E24,,close,,,1,http://localhost:8080/4861362529278789730 HTTP/1.1,2025-10-14 04:25:00,192.168.1.73,80
POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=B6C41CD38B46D974942A2A91895794E4,application/x-www-form-urlencoded,Connection: close,Content-Length: 18,B2A=Vaciar+carrito,1,http://localhost:8080/tienda1/publico/vaciar.jsp HTTP/1.1,2025-10-14 04:26:00,192.168.1.74,80
POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=73C1AB479C7D40414EA6EF83B1066650,application/x-www-form-urlencoded,Connection: close,Content-Length: 14,errorMsg=%2500,1,http://localhost:8080/tienda1/publico/entrar.jsp HTTP/1.1,2025-10-14 04:27:00,192.168.1.75,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=51A95DCEE5F0602A5885AD8A574720EC,,close,,,1,http://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=savard&pwd=labrera&remember=off&B1=%27OR%27a%3D%27a HTTP/1.1,2025-10-14 04:28:00,192.168.1.76,80
POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=8DB569AA3D53F6417E1455D863FB8EB5,application/x-www-form-urlencoded,Connection: close,Content-Length: 19,B2=%27OR%27a%3D%27a,1,http://localhost:8080/tienda1/publico/vaciar.jsp HTTP/1.1,2025-10-14 04:29:00,192.168.1.77,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=DF6D76045CA875D07A02A4EC9439DB2C,,close,,,1,http://localhost:8080/tienda1/publico/anadir.jsp?idA=2&nombre=Vino+Rioja&precio=85&cantidad=14&B1=A%F1adir+al+carrito HTTP/1.1,2025-10-14 04:30:00,192.168.1.78,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=8C066AC4A59B7A08777EEF57E4C28B45,,close,,,1,http://localhost:8080/tienda1/publico/vaciar.jsp?B2=Vaciar+carrito%27%2C%270%27%29%3Bwaitfor+delay+%270%3A0%3A15%27%3B-- HTTP/1.1,2025-10-14 04:31:00,192.168.1.79,80
POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=87CEAE29F87E1F499B02591F548E83B6,application/x-www-form-urlencoded,Connection: close,Content-Length: 40,modo=insertar&precio=715&B1=Confirmar%2F,1,http://localhost:8080/tienda1/publico/pagar.jsp HTTP/1.1,2025-10-14 04:32:00,192.168.1.80,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=5E161F2E793DDC1AE11FB2AD27D720A6,,close,,,1,http://localhost:8080/tienda1/publico/anadir.jsp?id=1&nombreA=Queso+Manchego&precio=39&cantidad=38&B1=A%F1adir+al+carrito HTTP/1.1,2025-10-14 04:33:00,192.168.1.81,80
POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=8B49B8FC7EEE0F92F7A4DEF62B3BC4FA,application/x-www-form-urlencoded,Connection: close,Content-Length: 266,modo=registro&login=tayeb&passwordA=anafrodisia&nombre=Melit%F3n&apellidos=Cornell+Alumbrer&email=irawan_hightower%40salsaspain.an&dni=86251880V&direccion=Calle+Javier+Puig%2C+104%2C+&ciudad=Villar+del+Cobo&cp=37256&provincia=Burgos&ntc=3418177143223897&B1=Registrar,1,http://localhost:8080/tienda1/publico/registro.jsp HTTP/1.1,2025-10-14 04:34:00,192.168.1.82,80
PUT,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,,"x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:9090,JSESSIONID=41D881DCA66D6DB4AD175BAC7A2206CE,application/x-www-form-urlencoded,Connection: close,Content-Length: 38,modo=insertar&precio=6858&B1=Confirmar,1,http://localhost:8080/tienda1/publico/pagar.jsp HTTP/1.1,2025-10-14 04:35:00,192.168.1.83,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=4A7CF2CB2FCA9F3E1480E52E8F490041,,close,,,1,http://localhost:8080/tienda1/publico/vaciar.jsp?B2A=Vaciar+carrito HTTP/1.1,2025-10-14 04:36:00,192.168.1.84,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=2CED0E7CD916D1C372F0D723CDD2A6B7,,close,,,1,http://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=gaconnie&password=81v58O&nombre=Dimas&apellidos=I%F1igo+Abelli&email=%3CSCRIPT%3Ealert%28%22Paros%22%29%3B%3C%2FSCRIPT%3E&dni=83627503D&direccion=Calle+Gran+Plaza%2C+103%2C+13%3FH&ciudad=San+Carlos+del+Valle&cp=15211&provincia=Guip%FAzcoa&ntc=5505928898200135&B1=Registrar HTTP/1.1,2025-10-14 04:37:00,192.168.1.85,80
POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=6B47DBAD96103A74D0DC636C1726F4C6,application/x-www-form-urlencoded,Connection: close,Content-Length: 61,B2=Vaciar+carrito%27%29%3Bwaitfor+delay+%270%3A0%3A15%27%3B--,1,http://localhost:8080/tienda1/publico/vaciar.jsp HTTP/1.1,2025-10-14 04:38:00,192.168.1.86,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=A6F3B4F665E8EE17CE93915F377E295E,,close,,,1,http://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=1517&B1=Pasar+por+caja%2F HTTP/1.1,2025-10-14 04:39:00,192.168.1.87,80
POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=6EA8B0FF9B06A5D5524195A8F5F1E160,application/x-www-form-urlencoded,Connection: close,Content-Length: 256,modo=registro&login=gierka&password=cuat8o6ie2tos&nombre=Junior&apellidos=Ciompi+Planells&email=winds%40cropb%40ay.hr&dni=19016986B&direccion=Partida+El+Planet+34+1%3FG&ciudad=Albalat+de+la+Ribera&cp=23391&provincia=Ja%E9n&ntc=8351523896576103&B1=Registrar,1,http://localhost:8080/tienda1/miembros/editar.jsp HTTP/1.1,2025-10-14 04:40:00,192.168.1.88,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=F542E6F57885C61A6D9FAD15E383D58D,,close,,,1,http://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=surber&password=sacramentaci%F3n&nombre=Malinda&apellidos=T_orrent&email=byrnes%40nuestrasantacruz.um&dni=20918632V&direccion=C%2F+Del+Ingenio%2C+159+&ciudad=Alpicat&cp=13195&provincia=Teruel&ntc=3176719416679407&B1=Registrar HTTP/1.1,2025-10-14 04:41:00,192.168.1.89,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=CDC0EEB88390E9594B9230EACE7D5524,,close,,,1,http://localhost:8080/tienda1/publico/pagar.jsp.Bak HTTP/1.1,2025-10-14 04:42:00,192.168.1.90,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=05413C6C20F21421DFB5F64EFBC1953F,,close,,,1,http://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=anabal&pwd=somn%E1mbula&remember=off%2F&B1=Entrar HTTP/1.1,2025-10-14 04:43:00,192.168.1.91,80
POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=AAF59F32A4F96EB43E5FDC410CD81C93,application/x-www-form-urlencoded,Connection: close,Content-Length: 73,id=3&nombre=Vino+.*%3FRioja&precio=100&cantidad=20&B1=A%F1adir+al+carrito,1,http://localhost:8080/tienda1/publico/anadir.jsp HTTP/1.1,2025-10-14 04:44:00,192.168.1.92,80
POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=E58C7BCF29BC60C46DCDB71D8C0FD3ED,application/x-www-form-urlencoded,Connection: close,Content-Length: 252,modo=registro&login=spearman&password=duodecimal&nombre=Teodoro&apellidos=Astor+Bobet&email=benjamin%40maletti.it&dni=71946054F&direccion=C%2F+Ribera%2C+151+&ciudad=Estopi%F1%E1n+del+Castillo&cp=1460A&provincia=Navarra&ntc=7488661882059416&B1=Registrar,1,http://localhost:8080/tienda1/miembros/editar.jsp HTTP/1.1,2025-10-14 04:45:00,192.168.1.93,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=F34E688E68ECBACCDA3642F4B176F448,,close,,,1,http://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=5877&B1=Pasar+por+caja%2F HTTP/1.1,2025-10-14 04:46:00,192.168.1.94,80
POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=C3DFE02C5722D2425671BA2710F3E66C,application/x-www-form-urlencoded,Connection: close,Content-Length: 22,B2=Vaciar+carrito%2520,1,http://localhost:8080/tienda1/publico/vaciar.jsp HTTP/1.1,2025-10-14 04:47:00,192.168.1.95,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=D19E30BC1C767D3FB57DE4A30D7AE04A,,close,,,1,http://localhost:8080/tienda1/imagenes/3.gif.Bak HTTP/1.1,2025-10-14 04:48:00,192.168.1.96,80
POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=7F15F4D1687D91782D23AA52AD385E50,application/x-www-form-urlencoded,Connection: close,Content-Length: 258,modo=registro&loginA=mamie&password=mOnJA&nombre=Ecio&apellidos=Mendivil+Bellv%E9&email=wei%40alfombra.com.gw&dni=33914626E&direccion=Calle+Galera+7%2C+&ciudad=Cordobilla+de+L%E1cara&cp=03720&provincia=Santa+Cruz+de+Tenerife&ntc=6649652935543559&B1=Registrar,1,http://localhost:8080/tienda1/miembros/editar.jsp HTTP/1.1,2025-10-14 04:49:00,192.168.1.97,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=CBCB7545E3A241595EF138A8B3F422F0,,close,,,1,http://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=ricketts5&pwd=huidera&rememberA=off&B1=Entrar HTTP/1.1,2025-10-14 04:50:00,192.168.1.98,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=19B88071C87B3B5541D36C2B0C916547,,close,,,1,http://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=channell&password=verGeL&nombre=Fabi%E1n&apellidos=Sussmann+Berruezo&email=grisanti%40phd-photodecor.kz&dni=96785368B&direccion=Plaza+1+De+Mayo%2C+107+&ciudad=San+Miguel+de+la+Ribera&cp=05619&provincia=Zaragoza&ntc=9260237847262913&B1A=Registrar HTTP/1.1,2025-10-14 04:51:00,192.168.1.99,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=F7C2FCA19438F89A3E79A651C78EEED3,,close,,,1,http://localhost:8080/tienda1/publico/vaciar.jsp.BAK HTTP/1.1,2025-10-14 04:52:00,192.168.1.100,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=E939C164F25D45D3AA13C6EC5EC6DB3F,,close,,,1,http://localhost:8080/tienda1/miembros/fotos.jsp~ HTTP/1.1,2025-10-14 04:53:00,192.168.1.101,80
POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=C30C3BF07A137FEF691413AD8EDB43BD,application/x-www-form-urlencoded,Connection: close,Content-Length: 89,errorMsg=Credenciales+incorrectasany%250ASet-cookie%253A%2BTamper%253D1041264011025374727,1,http://localhost:8080/tienda1/publico/entrar.jsp HTTP/1.1,2025-10-14 04:54:00,192.168.1.102,80
POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=32461D63EF787E16E0ADA6E8259265AC,application/x-www-form-urlencoded,Connection: close,Content-Length: 62,modo=entrar&loginA=bobbie7&pwd=8r126ec2o&remember=on&B1=Entrar,1,http://localhost:8080/tienda1/publico/autenticar.jsp HTTP/1.1,2025-10-14 04:55:00,192.168.1.103,80
POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=16C8337F3C1CF8782D34454936078537,application/x-www-form-urlencoded,Connection: close,Content-Length: 72,id=3&nombre=Vino+.*%3FRioja&precio=39&cantidad=86&B1=A%F1adir+al+carrito,1,http://localhost:8080/tienda1/publico/anadir.jsp HTTP/1.1,2025-10-14 04:56:00,192.168.1.104,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=E06BE938EDB948BA4178335E5DE409E4,,close,,,1,http://localhost:8080/?OpenServer HTTP/1.1,2025-10-14 04:57:00,192.168.1.105,80
POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=08D38304AC6F0820C93671DA99C6F083,application/x-www-form-urlencoded,Connection: close,Content-Length: 39,modo=insertar&precio=4689&B1A=Confirmar,1,http://localhost:8080/tienda1/publico/pagar.jsp HTTP/1.1,2025-10-14 04:58:00,192.168.1.106,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=757415F6CED918FE72124032CF3CF4D6,,close,,,1,http://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=lyliston&pwd=de4454&remember=off%2F&B1=Entrar HTTP/1.1,2025-10-14 04:59:00,192.168.1.107,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=69A2C76B6E0893DF7BD4207979903198,,close,,,1,http://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar%3CSCRIPT%3Ealert%28%22Paros%22%29%3B%3C%2FSCRIPT%3E&login=van_kess&pwd=3ran48&remember=on&B1=Entrar HTTP/1.1,2025-10-14 05:00:00,192.168.1.108,80
POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=B4ACE18F2B30301B423FB278C83DAFEB,application/x-www-form-urlencoded,Connection: close,Content-Length: 18,B2A=Vaciar+carrito,1,http://localhost:8080/tienda1/publico/vaciar.jsp HTTP/1.1,2025-10-14 05:01:00,192.168.1.109,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=B6E3D4CDA31C64F493379200955DD6EE,,close,,,1,http://localhost:8080/tienda1/publico/autenticar.jsp?modo=%3C%21--%23EXEC+cmd%3D%22ls+%2F%22--%3E&login=chetan&pwd=tontuela&remember=on&B1=Entrar HTTP/1.1,2025-10-14 05:02:00,192.168.1.110,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=06D72D0A0913FDB614C967C05EDEAB6D,,close,,,1,http://localhost:8080/webapp/examples/showcfg HTTP/1.1,2025-10-14 05:03:00,192.168.1.111,80
POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=14100F877F47E31B56A2267D9C946430,application/x-www-form-urlencoded,Connection: close,Content-Length: 46,modo=insertar&precio=8041&B1=Pasar+por+caja%2F,1,http://localhost:8080/tienda1/publico/pagar.jsp HTTP/1.1,2025-10-14 05:04:00,192.168.1.112,80
