Destination Port,Flow Duration,Total Fwd Packets,Total Length of Fwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,PSH Flag Count,ACK Flag Count,Average Packet Size,Subflow Fwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Max,Active Min,Idle Mean,Idle Max,Idle Min,Attack Type,timestamp,source_ip
1700,86,1,2,2,2,2.0,0.0,6,6,6.0,0.0,93023.25581,23255.81395,86.0,0.0,86,86,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,11627.90698,11627.90698,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,Port Scanning,2025-10-12 00:00:00.086,192.168.1.206
443,285,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,14035.08772,95.0,99.96499387,202,4,206,103.0,140.0071427,202,4,0,0.0,0.0,0,0,60,32,10526.31579,3508.77193,0,0,0.0,0.0,0.0,1,0,0,0.0,0,0,1000,0,20,0.0,0,0,0.0,0,0,Normal Traffic,2025-10-12 00:00:00.285,192.168.1.57
80,153537,3,302,302,0,100.6666667,174.3597813,7240,0,1932.5,2695.639126,77486.20854,58.61779245,19192.125,49066.05505,140118,4,13020,6510.0,9200.873437,13016,4,153402,30680.4,61431.56764,140118,44,104,200,19.53926415,39.0785283,0,7240,1189.7,2228.029326,4964114.678,0,1,0,1321.888889,302,29200,235,1,32,0.0,0,0,0.0,0,0,DoS,2025-10-12 00:02:33.537,192.168.1.240
80,5644379,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.708669634,1881459.667,3258193.114,5643697,113,5644379,2822189.5,3990214.173,5643697,682,0,0.0,0.0,0,0,104,40,0.531502225,0.177167408,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks,2025-10-12 01:34:04.379,192.168.1.77
80,5846859,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.684128008,1948953.0,3374914.001,5845968,166,5846859,2923429.5,4133093.583,5845968,891,0,0.0,0.0,0,0,104,40,0.513096006,0.171032002,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks,2025-10-12 01:37:26.859,192.168.1.101
6112,56,1,0,0,0,0.0,0.0,6,6,6.0,0.0,107142.8571,35714.28571,56.0,0.0,56,56,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,17857.14286,17857.14286,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,Port Scanning,2025-10-12 00:00:00.056,192.168.1.58
3044,35,1,6,6,6,6.0,0.0,6,6,6.0,0.0,342857.1429,57142.85714,35.0,0.0,35,35,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,28571.42857,28571.42857,6,6,6.0,0.0,0.0,0,0,1,9.0,6,237,16393,0,20,0.0,0,0,0.0,0,0,Bots,2025-10-12 00:00:00.035,192.168.1.254
21,9376405,9,96,22,0,10.66666667,8.366600265,34,0,12.53333333,14.54975045,30.28879405,2.559616399,407669.7826,1051402.97,3479472,3,6767084,845885.5,1530908.569,3523947,4,9376295,669735.3571,1296831.797,3479472,3,296,488,0.95985615,1.599760249,0,34,11.36,12.3790145,153.24,0,1,0,11.83333333,96,29200,227,6,32,0.0,0,0,0.0,0,0,Brute Force,2025-10-12 02:36:16.405,192.168.1.211
53,31317,4,176,44,44,44.0,0.0,98,98,98.0,0.0,18137.11403,255.4523102,4473.857143,11703.22707,31014,2,31150,10383.33333,17979.26473,31144,3,300,100.0,131.1602074,249,2,80,80,127.7261551,127.7261551,44,98,68.0,28.46049894,810.0,0,0,0,76.5,176,-1,-1,3,20,0.0,0,0,0.0,0,0,Normal Traffic,2025-10-12 00:00:31.317,192.168.1.174
80,32918545,203,43951,602,0,216.5073892,228.6511756,1069,0,694.2019231,362.6931459,3528.345496,9.326050103,107576.9444,271675.4654,1272532,4,32900000,162949.6287,320913.1803,1272532,874,32900000,319596.3883,417112.7042,1273451,4,6504,3336,6.166736713,3.15931339,0,1069,377.1038961,360.7143414,130114.8361,0,1,0,378.3322476,43951,29200,1174,101,32,0.0,0,0,0.0,0,0,Web Attacks,2025-10-12 09:08:38.545,192.168.1.147
80,788489,3,26,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,14745.92543,10.14598809,112641.2857,287998.9026,765502,2,22043,11021.5,15583.92635,22041,2,788422,197105.5,379068.908,765502,193,72,112,3.804745532,6.341242554,0,5840,1291.888889,2110.95076,4456113.111,0,1,0,1453.375,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS,2025-10-12 00:13:08.489,192.168.1.38
53,23646,1,56,56,56,56.0,0.0,117,117,117.0,0.0,7316.247991,84.58090163,23646.0,0.0,23646,23646,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,20,42.29045082,42.29045082,56,117,76.33333333,35.21836642,1240.333333,0,0,0,114.5,56,-1,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic,2025-10-12 00:00:23.646,192.168.1.181
1046,63,1,0,0,0,0.0,0.0,6,6,6.0,0.0,95238.09524,31746.03175,63.0,0.0,63,63,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,15873.01587,15873.01587,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,Port Scanning,2025-10-12 00:00:00.063,192.168.1.255
32783,72,1,0,0,0,0.0,0.0,6,6,6.0,0.0,83333.33333,27777.77778,72.0,0.0,72,72,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,13888.88889,13888.88889,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,Port Scanning,2025-10-12 00:00:00.072,192.168.1.232
80,98692680,7,387,381,0,55.28571429,143.6439049,5792,0,1932.5,2181.008184,121.4071804,0.131722028,8224390.0,28500000.0,98600000,1,98700000,16400000.0,40300000.0,98600000,1,48505,9701.0,15679.04055,36181,45,220,200,0.070927246,0.060794782,0,5792,855.8571429,1665.986373,2775510.593,0,0,1,921.6923077,387,251,235,2,20,962.0,962,962,98600000.0,98600000,98600000,DoS,2025-10-13 03:24:52.680,192.168.1.243
80,56,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,35714.28571,56.0,0.0,56,56,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,17857.14286,17857.14286,0,0,0.0,0.0,0.0,0,0,1,0.0,0,1444,1176,0,32,0.0,0,0,0.0,0,0,Web Attacks,2025-10-12 00:00:00.056,192.168.1.7
80,38149,3,26,20,0,8.666666667,10.26320288,2920,0,1933.5,1495.722401,304778.6312,235.917062,4768.625,8591.361358,20271,6,17004,8502.0,12015.15843,16998,6,38104,7620.8,10167.40937,20271,67,72,132,78.63902068,157.2780414,0,2920,1162.7,1494.366611,2233131.567,0,1,0,1291.888889,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS,2025-10-12 00:00:38.149,192.168.1.152
53,31332,2,82,41,41,41.0,0.0,91,91,91.0,0.0,8425.890463424,127.6650070216,10444.0,18086.0745602798,31328,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,64,40,63.8325035108,63.8325035108,41,91,61.0,27.3861278753,750.0,0,0,0,76.25,82,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic,2025-10-12 00:00:31.332,192.168.1.187
80,969010,3,26,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,12005.03607,8.255848753,138430.0,365798.1168,967982,5,763,381.5,409.4148263,671,92,968993,242248.25,483822.6279,967982,5,72,112,3.095943282,5.159905471,0,7215,1292.555556,2650.585648,7025604.278,0,1,0,1454.125,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS,2025-10-12 00:16:09.010,192.168.1.87
7435,59,1,0,0,0,0.0,0.0,6,6,6.0,0.0,101694.9153,33898.30508,59.0,0.0,59,59,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,16949.15254,16949.15254,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,Port Scanning,2025-10-12 00:00:00.059,192.168.1.159
9000,28,1,2,2,2,2.0,0.0,6,6,6.0,0.0,285714.2857,71428.57143,28.0,0.0,28,28,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,35714.28571,35714.28571,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,Port Scanning,2025-10-12 00:00:00.028,192.168.1.119
80,5722178,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.699034528,1907392.667,3302867.914,5721216,105,5722178,2861089.0,4044830.394,5721216,962,0,0.0,0.0,0,0,104,40,0.524275896,0.174758632,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks,2025-10-12 01:35:22.178,192.168.1.156
3045,22,1,6,6,6,6.0,0.0,6,6,6.0,0.0,545454.5455,90909.09091,22.0,0.0,22,22,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,45454.54545,45454.54545,6,6,6.0,0.0,0.0,0,0,1,9.0,6,237,16393,0,20,0.0,0,0,0.0,0,0,Bots,2025-10-12 00:00:00.022,192.168.1.59
21,9970863,9,100,23,0,11.11111111,8.823894328,34,0,12.53333333,14.54975045,28.88415978,2.407013315,433515.7826,1109513.619,3451623,3,6731404,841425.5,1515596.878,3493916,4,9970752,712196.5714,1367317.716,3451623,3,296,488,0.902629993,1.504383322,0,34,11.52,12.47704559,155.6766667,0,1,0,12.0,100,29200,227,6,32,0.0,0,0,0.0,0,0,Brute Force,2025-10-12 02:46:10.863,192.168.1.168
8080,70747,4,206,194,0,51.5,95.04209594,128,0,44.66666667,72.23111056,4805.857492,98.94412484,11791.16667,27644.17197,68214,75,70747,23582.33333,39969.12379,69732,75,68859,34429.5,47778.4981,68214,645,92,72,56.53949991,42.40462493,0,194,42.5,75.2880184,5668.285714,0,1,0,48.57142857,206,8192,237,3,20,0.0,0,0,0.0,0,0,Bots,2025-10-12 00:01:10.747,192.168.1.15
6692,68,1,2,2,2,2.0,0.0,6,6,6.0,0.0,117647.0588,29411.76471,68.0,0.0,68,68,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,14705.88235,14705.88235,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,Port Scanning,2025-10-12 00:00:00.068,192.168.1.75
8022,67,1,2,2,2,2.0,0.0,6,6,6.0,0.0,119402.9851,29850.74627,67.0,0.0,67,67,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,14925.37313,14925.37313,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,Port Scanning,2025-10-12 00:00:00.067,192.168.1.97
7002,20,1,0,0,0,0.0,0.0,6,6,6.0,0.0,300000.0,100000.0,20.0,0.0,20,20,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,50000.0,50000.0,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,Port Scanning,2025-10-12 00:00:00.020,192.168.1.208
2008,83,1,0,0,0,0.0,0.0,6,6,6.0,0.0,72289.15663,24096.38554,83.0,0.0,83,83,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,12048.19277,12048.19277,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,Port Scanning,2025-10-12 00:00:00.083,192.168.1.237
80,5136986,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.778666712,1712328.667,2965074.7,5136102,128,5136986,2568493.0,3631147.471,5136102,884,0,0.0,0.0,0,0,104,40,0.584000034,0.194666678,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks,2025-10-12 01:25:36.986,192.168.1.226
80,5202519,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.768858317,1734173.0,3002927.514,5201655,129,5202519,2601259.5,3677514.584,5201655,864,0,0.0,0.0,0,0,104,40,0.576643737,0.192214579,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks,2025-10-12 01:26:42.519,192.168.1.244
443,1221,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3276.003276,407.0,645.3301481,1152,21,1221,610.5,795.4951288,1173,48,0,0.0,0.0,0,0,60,32,2457.002457,819.000819,0,0,0.0,0.0,0.0,1,0,0,0.0,0,0,972,0,20,0.0,0,0,0.0,0,0,Normal Traffic,2025-10-12 00:00:01.221,192.168.1.91
1783,7,1,0,0,0,0.0,0.0,6,6,6.0,0.0,857142.8571,285714.2857,7.0,0.0,7,7,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,142857.1429,142857.1429,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,Port Scanning,2025-10-12 00:00:00.007,192.168.1.220
8080,89464,27,100082,16060,0,3706.740741,3372.721711,128,0,8.274509804,17.12083927,1123401.592,871.8590718,1161.87013,8893.62516,78165,0,89464,3440.923077,16189.75097,82809,3,88038,1760.76,11029.68475,78165,0,552,1032,301.797371,570.0617008,0,16060,1272.202532,2628.471518,6908862.523,0,1,0,1288.512821,100082,8192,1346,26,20,0.0,0,0,0.0,0,0,Bots,2025-10-12 00:01:29.464,192.168.1.54
80,2022,6,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2967.35905,404.4,551.4683128,1010,0,2022,404.4,551.4683128,1010,0,0,0.0,0.0,0,0,192,0,2967.35905,0.0,0,0,0.0,0.0,0.0,0,0,1,0.0,0,251,-1,0,32,0.0,0,0,0.0,0,0,DoS,2025-10-12 00:00:02.022,192.168.1.22
65000,26,1,2,2,2,2.0,0.0,6,6,6.0,0.0,307692.3077,76923.07692,26.0,0.0,26,26,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,38461.53846,38461.53846,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,Port Scanning,2025-10-12 00:00:00.026,192.168.1.140
1039,10,1,2,2,2,2.0,0.0,6,6,6.0,0.0,800000.0,200000.0,10.0,0.0,10,10,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,100000.0,100000.0,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,Port Scanning,2025-10-12 00:00:00.010,192.168.1.30
625,71,1,2,2,2,2.0,0.0,6,6,6.0,0.0,112676.0563,28169.01408,71.0,0.0,71,71,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,14084.50704,14084.50704,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,Port Scanning,2025-10-12 00:00:00.071,192.168.1.38
21,9294590,9,108,24,0,12.0,9.682458366,34,0,12.53333333,14.54975045,31.84648274,2.582147249,404112.6087,1051285.038,3244726,3,6007801,750975.125,1390482.947,3129952,200,9294470,663890.7143,1297930.135,3244726,3,296,488,0.968305218,1.613842031,0,34,11.84,12.68424219,160.89,0,1,0,12.33333333,108,29200,227,6,32,0.0,0,0,0.0,0,0,Brute Force,2025-10-12 02:34:54.590,192.168.1.46
52343,33,1,6,6,6,6.0,0.0,6,6,6.0,0.0,363636.3636,60606.06061,33.0,0.0,33,33,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,30303.0303,30303.0303,6,6,6.0,0.0,0.0,0,0,1,9.0,6,237,256,0,20,0.0,0,0,0.0,0,0,Bots,2025-10-12 00:00:00.033,192.168.1.193
80,1495016,5,30,6,6,6.0,0.0,0,0,0.0,0.0,20.06667487,3.344445812,373754.0,746175.4803,1493017,4,1495016,373754.0,746175.4803,1493017,4,0,0.0,0.0,0,0,100,0,3.344445812,0.0,6,6,6.0,0.0,0.0,0,0,1,7.2,30,256,-1,4,20,0.0,0,0,0.0,0,0,DDoS,2025-10-12 00:24:55.016,192.168.1.28
1084,46,1,2,2,2,2.0,0.0,6,6,6.0,0.0,173913.0435,43478.26087,46.0,0.0,46,46,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,21739.13043,21739.13043,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,Port Scanning,2025-10-12 00:00:00.046,192.168.1.244
80,474405,3,26,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,24508.59498,14.75532509,79067.5,192078.9633,471141,44,3035,1517.5,1849.084233,2825,210,474361,158120.3333,271087.5946,471141,185,72,92,6.323710753,8.431614338,0,8760,1453.375,3113.952607,9696700.839,0,1,0,1661.0,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS,2025-10-12 00:07:54.405,192.168.1.15
22,12256383,21,2008,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,387.7979335,4.324277399,235699.6731,644946.9725,2640649,3,10100000,506997.35,907949.0746,2695496,389,12300000,395363.0,801241.4795,2640649,3,680,1032,1.713392932,2.610884467,0,976,88.01851852,189.5902723,35944.47135,0,1,0,89.67924528,2008,29200,247,16,32,0.0,0,0,0.0,0,0,Brute Force,2025-10-12 03:24:16.383,192.168.1.201
51493,73,1,0,0,0,0.0,0.0,6,6,6.0,0.0,82191.78082,27397.26027,73.0,0.0,73,73,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,13698.63014,13698.63014,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,Port Scanning,2025-10-12 00:00:00.073,192.168.1.79
80,13637,2,12,6,6,6.0,0.0,0,0,0.0,0.0,879.9589352,293.3196451,4545.666667,7487.632024,13189,39,448,448.0,0.0,448,448,13598,13598.0,0.0,13598,13598,40,64,146.6598225,146.6598225,0,6,3.6,3.286335345,10.8,1,0,0,4.5,12,0,235,1,20,0.0,0,0,0.0,0,0,DoS,2025-10-12 00:00:13.637,192.168.1.188
80,86078053,8,394,394,0,49.25,139.3000359,5792,0,1932.5,2362.781391,139.2805667,0.162643084,6621388.692,23800000.0,85900000,1,85900000,12300000.0,32500000.0,85900000,1,185506,37101.2,72971.28754,166903,188,264,200,0.092938905,0.069704179,0,5792,799.2666667,1709.090087,2920988.924,0,0,1,856.3571429,394,274,235,1,32,1955.0,1955,1955,85900000.0,85900000,85900000,DoS,2025-10-12 23:54:38.053,192.168.1.132
53,1144,2,64,32,32,32.0,0.0,94,94,94.0,0.0,220279.7203,3496.503497,381.3333333,657.8923418,1141,0,0,0.0,0.0,0,0,3,3.0,0.0,3,3,80,64,1748.251748,1748.251748,32,94,56.8,33.95879857,1153.2,0,0,0,71.0,64,-1,-1,1,40,0.0,0,0,0.0,0,0,Normal Traffic,2025-10-12 00:00:01.144,192.168.1.23
80,10020612,4,24,6,6,6.0,0.0,0,0,0.0,0.0,2.395063296,0.399177216,3340204.0,5784633.156,10000000,3,10000000,3340204.0,5784633.156,10000000,3,0,0.0,0.0,0,0,80,0,0.399177216,0.0,6,6,6.0,0.0,0.0,0,0,1,7.5,24,256,-1,3,20,889.0,889,889,10000000.0,10000000,10000000,DDoS,2025-10-12 02:47:00.612,192.168.1.93
22,12473718,21,2008,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,381.0411619,4.248933638,239879.1923,648055.2164,2252266,3,10500000,523905.95,930332.6453,2303755,552,12500000,402374.3226,804048.0291,2252266,3,680,1032,1.683539743,2.565393895,0,976,88.01851852,189.5902723,35944.47135,0,1,0,89.67924528,2008,29200,247,16,32,0.0,0,0,0.0,0,0,Brute Force,2025-10-12 03:27:53.718,192.168.1.150
80,1854196,3,26,20,0,8.666666667,10.26320288,4380,0,2320.2,2207.341206,6270.64237,4.314538485,264885.1429,694743.8034,1840377,3,13428,6714.0,9222.08664,13235,193,1854193,463548.25,917907.2556,1840377,156,72,112,1.617951932,2.696586553,0,4380,1291.888889,1980.710254,3923213.111,0,1,0,1453.375,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS,2025-10-12 00:30:54.196,192.168.1.27
8080,996758,3,0,0,0,0.0,0.0,6,6,6.0,0.0,18.05854581,6.019515269,199351.6,272491.976,499741,307,996352,498176.0,2647.407789,500048,496304,996409,498204.5,2747.109845,500147,496262,92,60,3.009757634,3.009757634,0,6,2.571428571,3.207134903,10.28571429,0,1,0,3.0,0,8192,0,0,28,0.0,0,0,0.0,0,0,Bots,2025-10-12 00:16:36.758,192.168.1.171
22,11670680,19,2008,640,0,105.6842105,143.7671932,976,0,88.5483871,223.315,407.2599026,4.284240507,238177.1429,623464.5238,2440144,3,9686898,538161.0,898577.9489,2511613,374,11700000,389017.4,763415.2675,2440144,3,616,1000,1.628011393,2.656229114,0,976,93.19607843,193.9302988,37608.96078,0,1,0,95.06,2008,29200,247,16,32,0.0,0,0,0.0,0,0,Brute Force,2025-10-12 03:14:30.680,192.168.1.11
80,4178788,5,30,6,6,6.0,0.0,0,0,0.0,0.0,7.179115093,1.196519182,1044697.0,2088634.002,4177648,274,4178788,1044697.0,2088634.002,4177648,274,0,0.0,0.0,0,0,100,0,1.196519182,0.0,6,6,6.0,0.0,0.0,0,0,1,7.2,30,256,-1,4,20,0.0,0,0,0.0,0,0,DDoS,2025-10-12 01:09:38.788,192.168.1.81
30951,74,1,0,0,0,0.0,0.0,6,6,6.0,0.0,81081.08108,27027.02703,74.0,0.0,74,74,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,13513.51351,13513.51351,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,Port Scanning,2025-10-12 00:00:00.074,192.168.1.15
8080,1000602,3,0,0,0,0.0,0.0,6,6,6.0,0.0,17.98917052,5.996390173,200120.4,273430.5116,499756,386,1000212,500106.0,50.91168825,500142,500070,1000073,500036.5,154.8563851,500146,499927,92,60,2.998195087,2.998195087,0,6,2.571428571,3.207134903,10.28571429,0,1,0,3.0,0,8192,0,0,28,0.0,0,0,0.0,0,0,Bots,2025-10-12 00:16:40.602,192.168.1.106
443,16161500,25,4000,451,0,160.0,197.1103752,1448,0,428.8888889,431.6002901,725.1802122,2.660644123,384797.619,1713224.633,9975968,3,10900000,455997.7083,2028241.871,9975968,220,16100000,949200.2941,2653410.551,10000000,3,808,584,1.546886118,1.113758005,0,1448,266.3636364,338.5482062,114614.8879,0,1,0,272.5581395,4000,29200,50,11,32,496477.5,967977,24978,7584271.0,9975968,5192574,Normal Traffic,2025-10-12 04:29:21.500,192.168.1.101
21,8382361,9,106,23,0,11.77777778,9.444281044,34,0,12.53333333,14.54975045,35.07365049,2.863155142,364450.4783,950111.5988,3115207,3,5224378,653047.25,1209766.471,2747803,3,8382264,598733.1429,1173293.246,3115207,3,296,488,1.073683178,1.789471964,0,34,11.76,12.62365504,159.3566667,0,1,0,12.25,106,29200,227,6,32,0.0,0,0,0.0,0,0,Brute Force,2025-10-12 02:19:42.361,192.168.1.79
80,5341330,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.748877152,1780443.333,3083047.567,5340440,126,5341330,2670665.0,3775632.013,5340440,890,0,0.0,0.0,0,0,104,40,0.561657864,0.187219288,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks,2025-10-12 01:29:01.330,192.168.1.126
80,45681,3,26,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,254525.9517,153.2365754,7613.5,15573.31158,39115,100,6166,3083.0,3915.957354,5852,314,45317,15105.66667,20980.50682,39115,300,72,92,65.67281802,87.56375736,0,8760,1453.375,3113.952607,9696700.839,0,1,0,1661.0,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS,2025-10-12 00:00:45.681,192.168.1.37
211,58,1,0,0,0,0.0,0.0,6,6,6.0,0.0,103448.2759,34482.75862,58.0,0.0,58,58,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,17241.37931,17241.37931,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,Port Scanning,2025-10-12 00:00:00.058,192.168.1.248
22,12262144,19,2008,640,0,105.6842105,143.7671932,976,0,88.5483871,223.315,387.6157383,4.077590346,250247.8367,652488.5803,2212144,18,10100000,559176.0,921544.4456,2264622,273,12300000,408734.9,798596.4201,2212144,18,616,1000,1.549484332,2.528106015,0,976,93.19607843,193.9302988,37608.96078,0,1,0,95.06,2008,29200,247,16,32,0.0,0,0,0.0,0,0,Brute Force,2025-10-12 03:24:22.144,192.168.1.172
22,13265049,21,2008,640,0,95.61904762,140.0451628,976,0,88.5483871,223.315,358.3100221,3.920075983,260099.0,694456.6385,2424232,17,10900000,543410.6,954890.0587,2481652,363,13300000,442163.4,865103.9345,2424232,46,680,1000,1.583107609,2.336968375,0,976,89.67924528,191.0076291,36483.91437,0,1,0,91.40384615,2008,29200,247,16,32,0.0,0,0,0.0,0,0,Brute Force,2025-10-12 03:41:05.049,192.168.1.242
1217,52,1,2,2,2,2.0,0.0,6,6,6.0,0.0,153846.1538,38461.53846,52.0,0.0,52,52,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,19230.76923,19230.76923,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,Port Scanning,2025-10-12 00:00:00.052,192.168.1.168
80,8573784,4,24,6,6,6.0,0.0,0,0,0.0,0.0,2.799230771,0.466538462,2857928.0,4950072.17,8573779,2,8573784,2857928.0,4950072.17,8573779,2,0,0.0,0.0,0,0,80,0,0.466538462,0.0,6,6,6.0,0.0,0.0,0,0,1,7.5,24,256,-1,3,20,5.0,5,5,8573779.0,8573779,8573779,DDoS,2025-10-12 02:22:53.784,192.168.1.205
80,100168957,6,722,355,0,120.3333333,181.7918223,5792,0,1656.428571,2120.732252,122.9622467,0.129780726,8347413.083,28800000.0,99800000,0,100000000,20000000.0,44600000.0,99800000,4,100000000,16700000.0,40700000.0,99800000,45,176,232,0.059898797,0.06988193,0,5792,880.2142857,1654.750698,2738199.874,1,0,0,947.9230769,722,0,235,3,20,13995.0,13995,13995,99800000.0,99800000,99800000,DoS,2025-10-13 03:49:28.957,192.168.1.100
22,581,2,8,6,2,4.0,2.828427125,2,2,2.0,0.0,17211.70396,5163.511188,290.5,317.4909448,515,66,581,581.0,0.0,581,581,0,0.0,0.0,0,0,44,24,3442.340792,1721.170396,2,6,3.0,2.0,4.0,0,1,0,4.0,8,1024,29200,1,20,0.0,0,0,0.0,0,0,Port Scanning,2025-10-12 00:00:00.581,192.168.1.92
